seq1,seq2,energy1,energy2
111010011100111011001111101001000000010,100101100011110010000111101100110101010,1914,1914
111111101100011101011000101100000010100,110110101010011011000010110011101110000,1908,1908
111111100110000100010010011101010110100,110101000111011010001110100100001111100,1916,1916
110001100011010110110011111101010100000,101000101100101101110010111000000110111,1916,1916
111110010010001110001100000011110101011,110010101000011011100101100101001101101,1912,1912
111010111110101100100011000111000000101,111111001001101001010101100111000100100,1912,1912
111001111110101111000000101011001001000,100100110101110001011100101001111011000,1914,1914
110011010010100111101111010101110000000,110110011011101010011000011010111100000,1914,1914
110110101110000011010010100010001111101,101111000001101110110010100100011100110,1914,1914
100000010010110111111000110101110110001,111011000011110010001100101110101010010,1916,1916
111011111000111010100110000001010110100,111010010011010011001110110000101000111,1914,1914
111111110100110100000011001110001010100,101100100110001111100100011101011010100,1912,1912
111111101100100010100100001111000110010,101010010001100111101000101101100011110,1914,1914
101010101111111001001101110000110000100,111001000110101101011001110000011001011,1912,1912
101110000001010011101101111001111001000,101111010001011010010111001101000100011,1912,1912
110001111111001010110111010100000101000,110100001110110011110010100001101100110,1920,1920
111111011110011000100100001010111100000,100111000110101011101000100110010110110,1918,1918
101011111110101001100100001110001010001,110110010110001101010011011011110000001,1914,1914
100100000011100011001110110111010101110,111010000101101110011010110000011010011,1916,1916
101001101011110101110001000100000110111,111001011100000011110110010110011010100,1914,1914
101111001100100110010100000111000110111,111100001001001011110010101010110001011,1916,1916
111010101111010011110100010001001001001,111110111000011001110010101110010010000,1916,1916
100111010011110111000010011000000101111,101010111010110110000110100111011000100,1918,1918
111111011100001001010010100010101111000,110110111100100010111000111011000100100,1920,1920
111111110011100010101101001000001101000,101010110110001101100100001110110111000,1916,1916
111111011100010100010110100001010011010,110010100111000111111000010011011100100,1918,1918
100100111000010100010111111100111101000,100101011100011001110110100010010011110,1914,1914
110100000110001100100101010011110101111,111010001100011011101100101100101000011,1910,1910
111111011110100001100100010100111000100,101001101100011010011010111000001010111,1914,1914
111100011100111011010000000010111010011,100111010001101010011010101101101100001,1916,1916
110010111101010110000000110011001011011,101111011000001111001110010110010001010,1912,1912
111111111001100100101100100011000101000,110001101010101101101000010011110100011,1918,1918
101010111011100111101000000001101011001,100011110010101101000001110110110010011,1916,1916
101111101011100111100010111001000010000,101101000100011110101000110110001101101,1914,1914
101010101110111011011000010001000110101,101101001100001111110001001001110000111,1924,1924
111010000111001101101111101011000100000,110111011010100011001010011010111100000,1912,1912
110110001011111111001010100010001100010,100101000101101001110010011100001101111,1912,1912
100010100001101100111010110111110010010,111100111000100011111100100101010010001,1920,1920
111101011011100110101000101000100101001,111111000010011110001111001100100010010,1924,1924
111010100000001101001111011001111100100,111101010000011100111001010110010011010,1914,1914
110000111111011011011000100010001010110,101010010100110011110001100001111110010,1918,1918
111111111010011000001101000011101001000,100110101010011001110001001011110011010,1916,1916
111110000000011010001110011101101101010,100100010110001111011010100010110110011,1916,1916
111011111100100010100000011101011011000,100111000101110010010111101100010100110,1914,1914
111101100011101111001001010000100100011,101110101100000110101100111010001011100,1912,1912
111011111010101011011001000010110000100,100101111000100101110011110001000100111,1916,1916
111010000011000010101100110010101111011,101000110010110110110001111000100010111,1918,1918
101110101110101111001000110011000000101,111000110100100011110100110100001011101,1914,1914
111110101110111000110101101010000001000,110010010011100100101111100010110001110,1916,1916
100010010001001001011001110110001111111,111000111000101011110100100010101100101,1916,1916
111011001001000010001110101101011111000,101110111010000011001110110100001110100,1912,1912
111101110100001001000011101010010111001,101011000011101100011011110010010001011,1920,1920
111111011110011001011010100010011000000,110010100111100010100010111101011001001,1916,1916
110000101111101111011000101000001100110,101111000011100110001010101101110100100,1910,1910
110101000000101101001001100101110111011,110000011100010110011100111001001010111,1918,1918
111000101000001011001001110101101011110,111100100010001111011011000010111011000,1914,1914
111010011001110000000010111100110111100,101111001000101010011111001011001010100,1914,1914
101111001111100110100011010100000101001,110100101111010000001110101110110001100,1914,1914
101110111110001110011001100010100000101,100100110110001010111100001010010111110,1914,1914
100011111111001100101001010000110001110,110011011000010111110100110000101010110,1912,1912
111010011100010000001111001001011101101,101111010011010100001110011101010001001,1912,1912
101011001111111010011000110000011010010,111100000101011101111000100110011010010,1916,1916
101110111100111011000000000111100110100,110000101101001011100100110011101010101,1920,1920
110001011001010000100011110010111110110,111100100011100101011101011000100100011,1914,1914
111001111011011101000101000110100001001,111010001011000100101111101000110001101,1912,1912
111111001110011010000010101100001101010,110100010011111101000110000110110011010,1916,1916
100101110011010000000011011110011011110,111011010010011101000111100011000101010,1912,1912
111000110001000100001111010110011011011,101110111010100100101101110000111010000,1912,1912
111110001011011010001100010000101011101,100010111100101011001110000111101100100,1914,1914
111111111001001011100100110000100101000,111001000110011110001111010010010101010,1914,1914
111111101101010101000000110100111001000,111100010100111001111001001010011001001,1912,1912
111111110110001011001100101000001101000,101101010001110110001110101100000110101,1914,1914
101110100111101010000000110001101111100,101100100110001111010010001110111010010,1918,1918
111110001000010010001110101011110100110,101100001000111101001011100011010011011,1910,1910
101110011110100110111100000010001010101,101100001000111101001011100011010011011,1910,1910
110111101011110010011001100010000110010,101000100101010111110000010110111100011,1916,1916
101111110010001010000110001110100011101,111011000110010100101010110110110000011,1918,1918
111101011011101101001101100011000000100,101110100100011101011110000011010100011,1916,1916
100010010111110011111001110001000011010,111110101001100010111101001011001000100,1916,1916
111100100000110101000100110011111011010,110000111110101010010000111011001110010,1916,1916
111011101111011010000110100100010110000,111110101010000111101100110001101000100,1916,1916
110110110100001001011100000010111100111,101010011101110010110000110011011100010,1916,1916
111110111010001011110000001010010011100,110001101011011101001100001010111100100,1912,1912
111010111100110110001000000011110110100,111110000011011010101010011000110101100,1916,1916
111101111100100110101000111000001000110,101101000101001111001100100011111010010,1910,1910
111111110110000111100100011010000010100,110110011000101101011100101011100010100,1918,1918
100110110110101011110011100000000011011,101110000101101011101010011001011100001,1914,1914
100000111100100001011101111101101011000,110001011101100110110000110101101010001,1912,1912
111011101111100001101001011000100010001,110111001010010011011000101110101000011,1914,1914
101011101100111111001001101011000010000,100001101010010111110011001000011101011,1916,1916
101011101100111111001001101011000010000,100101111100101010000111101011000011001,1916,1916
111100110011100101100000110001010010111,100100110100101001110111010101000001111,1914,1914
110001010111111010110011100000001100101,100001100110101101101100010010101001111,1916,1916
111010010110111001000001010001110010111,100100110011111010001110001010110111000,1912,1912
100110110010101001010000110001100111111,110001011001001011010101110000001111101,1914,1914
101000011010001001110111101110010111000,100101101100101011000001111111001010001,1916,1916
101001101111011110100011100100000111000,101100100100001111110010100101010111001,1914,1914
110010101011110111010110110000001101000,100101100000101111110010100110011000111,1914,1914
111111111001010100100100011100100010100,101101100010011110100010110100011100011,1912,1912
111111011101000001101001100001011000110,110101001011101000101111001110001000110,1912,1912
111010111011100110100001001010001011100,111100000011101101101101000110100001110,1922,1922
111111111000101101010111000001001001000,101011001011100110001100100111100010101,1914,1914
101101011111001101111000100110010100000,101000110110101011101100000011100111100,1918,1918
111110111110001101110000011010100001000,100100101100111011000101001111010101100,1918,1918
100011101101001011001000100000111011111,110001001111100010100110010100111101010,1910,1910
100001001111001101111110011000100101010,101011011010001100001101101111000001110,1916,1916
111111110101001100110000011010010011000,101100111001111100000101101011010101000,1916,1916
111100100111001010101000010001011011011,100101111110000110001011100110001110100,1918,1918
111111101000001010000101011011011001100,101011000011010011100011011100001101110,1912,1912
100000010010111101100101111100110011010,100101010001110110101110001100001111100,1914,1914
100101010001101001111101111011000010001,111010001001111100001110100100101001110,1914,1914
111101100011010000011010001100101110110,101011111000100011101101001110101000001,1920,1920
111010101101000110000000101111101110001,110010110011101100101101000100111101000,1916,1916
110011010000000011110001110100101111011,110001100110110110001011010100010101110,1922,1922
111111101101010010110001100100001100100,101110101010110001110010110011111000000,1922,1922
111111011110100001001010001011001101000,100110110100101011100010001110011111000,1910,1910
101111101011100010001100110000011010101,100100100011110101110010010110000101111,1914,1914
111111101011011010001100101100000101000,110111101001100111000100111010101100000,1916,1916
101100001010001001001111101011011100110,110011100011110100001011101110110000010,1912,1912
100000010011111101110101100101100010101,110100110110001110010101100111000001011,1918,1918
111010111110110011010110001100100100000,111110000100101011111001100010110101000,1916,1916
100000010100110101110101101110011101001,100001101100000111110111000100101011011,1918,1918
111010111011101000111101001000000011100,110111010001101010010110111100100110000,1912,1912
101101000100000110110000111011110100111,110110011100100010101011110011101000010,1916,1916
111010111110101001101111000110001000000,110100101010010111110000110011101100100,1918,1918
110111100001111110110010000100001100101,111001000110101010111000011011011010100,1914,1914
111111011100101111000001101001000101000,101001111011000010001110101101100110010,1918,1918
111100001100010101101111101110110000000,101010111000101101101001100111010010001,1916,1916
101111010001110110000010000101110110101,110010010011111000101000111010110111000,1916,1916
111111110010101000100100101001100111000,101001010110111000001110011111010001001,1920,1920
111111101100011010101000110000100110100,101001010110111000001110011111010001001,1920,1920
111111011110000101101000101001100000110,111000100111001010101110110100001101100,1918,1918
111110101110101100011100100100010010001,111010000110110011101010011100001001011,1916,1916
100010100101001001111111101001101010001,110011011001100010101111100000101100011,1916,1916
111111011100010100000101100101101000110,110101011001100110000110111100000111010,1916,1916
111010011110110001101000100001010110011,110010110110101010000111110111000001100,1914,1914
101110111010111000100000100101111000101,111110001100100011011010010111001010001,1916,1916
110011111011000010000010101100111101010,110100111011010000101110110000110110001,1916,1916
110110010000001101010100100111100111101,111101100011001010100011110101101100000,1914,1914
111011001011100111101101001000100000011,111000010110101011001000111011000111010,1914,1914
111110000100000100101111011001110101100,110001001110101100101101110000011101010,1916,1916
101101101111011100001111001100100000010,110010000111011101001011100010110010101,1916,1916
111001000001001010001111010100110111011,110000110101111000010101100100111001101,1918,1918
111110101011101001001000001100111010001,100001100111101100001001010110111001011,1914,1914
111110111011100010101001010000110100100,101100111000001111110100100010100111001,1914,1914
110000011001100111010110111110101000001,111100010000111011010101001001011011001,1912,1912
100101011001101111110110000101000100011,101111011000011011010101001111000001100,1912,1912
111111101000110110100010000110100011100,101100100101011111000110010000111011010,1918,1918
111111011001101101011100001010100000100,100100011110100111101000101001110011100,1912,1912
110010101000110111101111100100101010000,111101000011010001101100111100110000101,1916,1916
111110111101110010100100100011101000000,111001001100011110100010100110101110010,1916,1916
111010110010000100001110101011011110100,101111101100000110111000111010001100100,1914,1914
101011101111111000100010010011100001100,101101010011001010011110001001011111000,1920,1920
111011101100101110101100011000001000101,110001110010101100101001011111100000110,1916,1916
111101100101101110101000110000001001110,111100010010111001101000101011011110000,1916,1916
111110111000111011001101000011000001001,111010000101101110001010110001011011010,1918,1918
101111010110111100000101100011000001101,101010011110110010011000111011101000010,1924,1924
100000010010110001010110001110101111111,111110001100011010100110101001101100100,1914,1914
111111010001111011100100010100000101100,101001001110110100001110001101011101100,1914,1914
111111110010100011000010100100111101000,110100110010011100111011010000011010101,1914,1914
100100100000011111010011101110011110001,111110001010100110101100110101000010110,1916,1916
110111101101011011101000111000101000000,101110011101011001001001100011111010000,1916,1916
111111101101000101000110010100001111000,100110011101001001011101101010000011011,1916,1916
100000010100001011111011100101100111101,100010011010110010101110110001011000111,1916,1916
111111101110100101100011000010101100000,101001000111110011100100010101011001101,1912,1912
110011111101110110000100110000101110000,100110101011001011100101000010111110010,1918,1918
101011101111111000001100001100011010100,100110110100101011101000001110011101100,1914,1914
111111010111100011001011010000010011000,110000010011011101100101001110010101011,1916,1916
100010111011010110011110111010000000101,110010011101110001110100100101011110000,1910,1910
111111101001001000001010101101100011100,101110110000110101011001100001111010001,1920,1920
111111101110001001001110100000101001100,101001110110000110101010110100001111001,1916,1916
111011101101010100000111000100100111001,101100010010111000101111000100100101111,1916,1916
111010101011011011111100000010010010100,110001011101100110001100111100101000011,1912,1912
111111011011010110011000010001011100000,101000110110111100010101001011110011000,1914,1914
101110101110100110111000010000010110101,111110100100011001101110001010011100001,1920,1920
100101101000100000011101110001110101111,100110111010001001110001101111010010100,1920,1920
101011101111100111000010101100100001001,101011000110101111100000011011001011100,1912,1912
100100000101101010000111001101111101110,111110011010100011101100100111001010000,1916,1916
100100100101011000100001110001110111111,111000101011001011111001000100111010010,1916,1916
111001000011010111101111101000101010000,110110010110011110000101101110110001000,1922,1922
101110110010101110000101001010000011111,111001110010110010001011001111011000010,1912,1912
111110110110101100010001001010100110100,101110001010001111110000111001000100111,1918,1918
111010011101111001000101000010110001011,100011001010100110111101100000101100111,1916,1916
111011011011111001000111010001100000010,110011000101010010110011110100001101011,1916,1916
111000110111010111000000010011001011011,110011100110110101001001010101111000001,1910,1910
111111010111001000011101000010010011100,110111010000011011101011100011010010100,1912,1912
110101011010000000100111110001110111010,100011001010110011110010010011000101111,1916,1916
100110101111110010101100110100001000011,111000010011001010101110110000110100111,1918,1918
101111101110110001101000100001110010100,111000010011001010101110110000110100111,1918,1918
111111011010110010101010000100110010100,100110011000001101111101000011100011110,1918,1918
101100111101111011000100010101000011100,101000001111100101110010100100100111011,1916,1916
111110111010101101001110001100100000001,110110110000011101010011100011011010100,1914,1914
111110111010101101001110001100100000001,100101100100110101110001001111100011010,1914,1914
101010101111111000110110011001000010100,110000100111101100001110000110110111010,1920,1920
100011001001101001010000010111001111111,111110011001010011001010100111101010000,1914,1914
111111011110001100100100110001010100010,110001001010111001110000101101001001111,1922,1922
100011011111001111100011010100100101000,110001000011100101101100110101000101111,1912,1912
111110101010011110111100110000001010000,110101011011001001011011100000111001100,1918,1918
101010111111001011001110011100000001001,110110001010111001011000001111011010100,1916,1916
100101010011000111110110111101000100010,110110010110011000010111001111000001011,1916,1916
101110011100101000000110100110110001111,110010001010101101110000101100101001111,1912,1912
101111101110001111011001001100100001000,100101010001111100101001100011111010010,1914,1914
110111110011101110001001010010101000001,100101001001101101110100011100000110111,1912,1912
101010000101100011100110111111011000010,111000001100011011101100101100101001011,1912,1912
101111101100010010101000011010001110011,100101000101101101110010011100000101111,1912,1912
101011011101111010001011001100000100101,110001010001110101110010000110110001111,1914,1914
111110000000101100010110100011101011110,110010001110110010100010110111001011001,1918,1918
111101000111011101101001000000110001011,101011100110010110110100011101001110000,1918,1918
100001110110100100001010001100110111111,111101011100101010001110110010110010000,1918,1918
110100011101111101101100000110010001010,101000010101101111000001110101100111001,1920,1920
101101000101000011001000111111011010101,111010110011100000011101110100100110001,1916,1916
101101101111010100111100010000001101100,100010011000101011110100010100111001111,1918,1918
101111011010001111110010010000010100011,101100010110101011001101000111000100111,1916,1916
111111110011101100010011001011000001000,111000101010001110101100010110110100101,1918,1918
101110101011011011101101000101100000001,110001001111010111000110100001101111000,1920,1920
110010011110110010101000010000101110111,111000101110010010011100111000101001011,1914,1914
101010011111100011111001100000100010101,101101100000101101101011100110010100011,1914,1914
101110110001011011000100000011100111110,110010000111101010001110010010110101110,1914,1914
100000001101100100111001110011111101010,110101001101001010010111011000001111001,1910,1910
111111110100101000011101000100010101100,100101110011000010110110011100001101110,1914,1914
101100000000101111001111100111010100101,101011011001100010101111000100110100011,1914,1914
101101101101010010101010000000111110011,111000011010011011111000100011001110010,1918,1918
101010100001000011110010001100111110111,110100001110011011101000101101101001001,1920,1920
101000000010100111110101111011000011011,110011101010100101101100011100001101100,1916,1916
111001101111010010111000101000001001101,110101110010011000101111100010000111010,1912,1912
100100111101111101101000001110110000001,111001000110100110101010011100011010101,1924,1924
111111111001010001010011001000011101000,101011101100100011011010110100001110001,1914,1914
111111110110100011101011000100011000000,110001101101001010101000111100101100110,1914,1914
111111001111100110001101010100100000100,100110110101100001010101111001001111000,1916,1916
111111001111100110001101010100100000100,110100010010110101001101100011100010111,1916,1916
110010111111010001110111010000100000110,111001101110001100001101011010110100010,1918,1918
100001001001101000100101010111001111111,110111001101010010010111000111100001001,1924,1924
101110111010011110101000010000101110001,100010001101001101011110000011011011011,1914,1914
101111010110001111110001010000010010011,110100011101010010011110010001100101110,1916,1916
101011011101001110010010000101000111011,111111000101010010110110011110011000000,1916,1916
111111111001100101100101001100001010000,101110011000101111100100101010010111000,1916,1916
100000110110100001000101101111011101110,111001010001011100100111001010011100011,1916,1916
111111101110000110010000101101010001100,111100010001011011001011101010010110001,1914,1914
111011001110000100001011000111011001011,111100100100001111011010101010110001001,1918,1918
100000110101100111111000110111010110000,101001100010110100011111011000100101011,1916,1916
111110101110101011011100001000100110000,101011000011011110110010001001011110001,1916,1916
100010111001111011110100100010100001011,110110010111100100001111011100100010100,1914,1914
100101001111101110110011010100001101000,100011001010110010111100000010111110011,1916,1916
101011101111100110110100000101011000100,101101100100001011100111000111010000111,1910,1910
111010101101101110001100100000101010011,100100010111101101100000111001100011110,1918,1918
111011100110001010110000011010001010111,110110111100001011100101100111010010000,1916,1916
111111101111000110101010001100110000000,101001101100101011010100110100001111001,1916,1916
110100001100100010111010110111101110000,110011001011010000101110111101000100011,1914,1914
110100001100100010111010110111101110000,100001010111011010000110011101001111100,1914,1914
111111101010100111001110000000101100100,110101001001101011100110110000101100011,1914,1914
111111101010100111001110000000101100100,111001000011011010111010001101001110100,1914,1914
100101011111101010011011101100001100000,100001111110001100101010110110001100101,1912,1912
111011110111101010001000100100111100000,110100010100111101000011100110110011010,1910,1910
111011110111101010001000100100111100000,101001011101100110001010111100001100101,1910,1910
101110111110100010101101000000111000101,111101001001000110101110011100100110001,1914,1914
101011111011110110000010101110000010100,100110010001101101100101100011110100011,1918,1918
100001010011001001000011110111110101011,111001001011100001101110011000100101011,1912,1912
101101110100011111010100000010010100111,110111001101000110001110100101110110000,1916,1916
111001010111111100101100100110100001000,110001001111100011000010111011101010010,1914,1914
111101000011000001001101011100100111011,101011000001110111001010111000101100101,1918,1918
110000010011010000101101010100111111101,110110000111100111001100010010101110100,1916,1916
111111110011100100101100010010001110000,110100001011101110001010100100110101110,1918,1918
111010111101100011101101101000000100010,111001000011110001011001101010110001101,1918,1918
100000010011101000101101111011110010011,101000011100111101100100100011101010101,1916,1916
110110111110100110101010010100001100001,110001010111110000001101101100111011000,1922,1922
110010111101010111100100100000001110110,100011101101100010101001111010000110011,1918,1918
101001101111100011110110011000000010110,110101000101100011100111010000101101101,1912,1912
100011110111010010110010000001100110111,101000010111110101001001110001110110010,1916,1916
111100110010101001000100101001101111100,110010001111000011110110100000101011101,1924,1924
100000000110010011110011011101010110111,100111110000101011011010100110010100011,1910,1910
111011001110110100111101110000100000010,100100111100101010011110100011000101110,1916,1916
101011010011011110110111000000010100011,111101100010101110011001011100101100000,1920,1920
111111101100101101000110110000010001100,111110101000101001110100101011001110000,1916,1916
100101000110010100011101101111011101000,101100100100001111110001101010110000111,1916,1916
111110001101110111101010000010100100100,101100011000101011110010010001111001011,1910,1910
100011010011001011110011111101000101000,110010001111011010000011110110101011000,1916,1916
110110010110001100000011001011111101001,101010010001111101010001110001001011011,1916,1916
101100010001100101110101111011011010000,101001000101001101110001111000100011111,1918,1918
111100000110000100011011010110010111011,101000101111010110100010011110001100110,1908,1908
111010101111100111100100101011000001000,110010011111011000001010110100111011000,1914,1914
110011010111111010001010000100001111100,101101010001110110010110011100000110110,1914,1914
101101111100001100010000010111101100011,110001000101110110100110101001011100101,1912,1912
101100111100111010000110100010000101111,110111001001010010011111001101010100001,1916,1916
101000000110001100011011010110011111011,101011000001110100101110110100001101110,1916,1916
111110100011101111001001000000110100101,100101010001111001011000101011110011001,1916,1916
110011111001000010101010100100001101111,100010010010111001110011001011010001111,1914,1914
110110001110110111011110000010001010001,110110000111011101100000110101011010010,1922,1922
111111110100101010010011000110000101100,111110100100001110101100110001011101000,1914,1914
101110101011110011100001000001011011001,111000001011010110001110110000101110110,1912,1912
110011001111101101001001010000101000111,100110101010010001110110011100000101111,1914,1914
110010100100001010111111100111010011000,101100101110011101001010001011111000001,1916,1916
100001001100000101101100011001011111111,101010101011000110100111010000111001101,1920,1920
110111010110101101000101000110000011101,101100000110111001110100001101001001111,1916,1916
110110110000001000110100101111110001011,100011000110110011110010101010001011011,1918,1918
101011001101110111110000010100001100011,111101010010011001111010001011010000110,1918,1918
110011000010001000111110101111001101010,101011010001001111110000011010010110011,1916,1916
110011011101100111101000000010101100011,110001100011111010101000010110110010110,1914,1914
110011011101100111101000000010101100011,100101010100100101100111101000011001111,1914,1914
100010101100011000011111101101110110000,100111010111100010010110110100011101000,1914,1914
110001101111110110110000110110001010000,111100100000111101001011100110010101010,1918,1918
101111001110100010111000010010001010111,110111000001110110011010110100100100011,1918,1918
101110111011100111100000001101001010100,110110001110100010101101111001100000110,1912,1912
111111110011101001011000110010001010000,101000101100110110101100111000001011110,1914,1914
111100011110111011001100101100001000010,100101000101111110000110010101110110010,1918,1918
111010011010111011010111110000001001000,110001001011111000101100011000110101110,1914,1914
100111010011101111011010010001000101001,111000011011001010101111000000101111001,1920,1920
100011011010011100111101111100000001010,101111010100111001001100100111100101000,1914,1914
111111101110000101110100010010010001100,110011010001011110010010100101011110001,1912,1912
110001001010101111111011010000110101000,110011111000100011111000110100100110100,1920,1920
111010111110111000011011010000011000100,101101011011101000001110101110010001100,1914,1914
100011111101101110001110101000011010000,101001001101000110101110100001100110111,1914,1914
111010000000010111001111000110111110010,101100100111101011001000111001101010010,1918,1918
101010011111011110000000011010001011101,110010011010110010101001110011101100001,1918,1918
111010011110101111011000000010011100010,110000111011100010011010010101101110100,1914,1914
111100001111110110001100001000100101101,111000101100110011011010110000101010101,1918,1918
110111000001100010001110100100101111110,110110101010001101111010000110001110100,1916,1916
110111000001100010001110100100101111110,101011000111011010100000111010111001001,1916,1916
110000000011010100111011001101011111010,111001100011110000101100110110100010101,1912,1912
100100111110101111011010000110111000000,101010101101100110000110011100101111000,1916,1916
101010100000100101111011110011110010001,111010010011001100010111100011010001011,1916,1916
110011000011111110011011011100000101000,101001000101010111100110100001110110101,1916,1916
111110110111101010001001100010110000100,111011000010010111001010111000110100011,1914,1914
110111101111100001001101000100110001010,111011000010010111001010111000110100011,1914,1914
110110111110000010100000110101101011100,100101010001110010011011100100001110111,1912,1912
111111011010111010000000111001010100100,110101111001001101000111001110100001100,1916,1916
101110101010110101111001101111000000000,110010011001100011111000111001010010110,1918,1918
111100111110101010011100110000001010010,111100101011001001001101011100110000011,1918,1918
110111110111100101001101010000101100000,110100010011101010011100100110000111101,1914,1914
101110111110100011111000010001010010100,100111011010001010001101101111000011001,1918,1918
100010001111110110111010100100101100010,111001100100001111110100011100011010010,1916,1916
111111101000000011100101001010001111100,101010011001100010111100101100101100110,1918,1918
111001111001001110100010000101001101011,110100100010010111110100011001110001011,1916,1916
100011101100110111101010011111000100000,111100010101001111011010010001011011000,1914,1914
111111011100101100001000100111100001010,100100101010001111101001100110010100111,1916,1916
111010001110100010010000110101101011110,101101100100000111110011000110101000111,1916,1916
111111101100001000100001110101011011000,110001011001010110001011011100001101101,1916,1916
101011111010111101100000100111000100100,101011101100010011011010111000001110001,1914,1914
111110111000001011000010010101101110100,100010010110011101110100010001110010111,1918,1918
100010001001111010011111001110101100010,101100011011001111001000001011111010010,1914,1914
100001000001101110011110100101111101010,110110010100011011011101000011110011000,1916,1916
111111101110001110001011010000101000100,100110111000111011010000101110110010010,1912,1912
101000000101010010111100111110011001101,101011100011101100001000111110101100100,1918,1918
101101011101110010011000010000011111010,101110000110111001101000100011110110100,1912,1912
111111110101010001100100101100001001100,111000011001110101110000101101010010011,1920,1920
101111100111101011000000011001101010001,111010000011010101110011010001101101001,1912,1912
110011111101101010001110101000000110010,100101111100101101000011100110011101000,1916,1916
101110011011111010001100000010110010110,100100010101111010000111000110010111101,1916,1916
111111011101001100000100100101111000100,110001010010101110101001111000011001110,1916,1916
101101101100011101000100000011011110101,110101011011100010001111011000101100001,1914,1914
101110101011100111111001000101100000100,110111010010000111001110110000101101001,1922,1922
111111101010100111101101001000100010000,101001100100110011100010111100001110101,1920,1920
111011101111011010001011101001000100000,111000100101111000011010100111000110110,1916,1916
111111101100101110100011100001010000100,100101010111101100001011011000111001100,1910,1910
111111111010001001000110001010101110000,101100011101100001100101101011011010001,1924,1924
100001110110001111101111100010000011010,100010101110110010011100011011010110100,1918,1918
101011011100110111101010100000001110001,101011001111000010001111101001101100100,1914,1914
100111111011100111001100101001011000000,111000001111100110100110100010101101010,1918,1918
111110111010101110000110010010100100001,110001000111100110010110100001011101101,1916,1916
111111100110101001000100010101011011000,110001000011100111110001011010010011011,1920,1920
111000111000110111000000000111011011011,110100100111000101011011100100110101010,1914,1914
111110101010011111001010000000101110001,101101011001100110001011011100001100101,1916,1916
111001101011110101011001010100000001101,110110000111101011001100000110110111000,1914,1914
100100110101000100001110010101111111010,110110000111101011001100000110110111000,1914,1914
100001001101000110000101011011110111011,110110100000110111100001110010011010101,1916,1916
111111011110001000101000011001101101000,110010111100101010001100111101000010110,1912,1912
100010001110101011011111001011001110000,100101110101111000000111101100110010010,1916,1916
110110001000011101001000001110111011110,111101000011101100101110001010100101100,1924,1924
100000010010010111110010011101111100011,101100101000111011100101001010111011000,1920,1920
100111100110101101110110010000000101011,100110101100011101001111000010111101000,1922,1922
111010101000000011011000111001101101101,101001011111000010011110011101000110010,1910,1910
100001110100011001000001011011110111011,100110110000111011110000100101101010101,1914,1914
100001000101100010011110010101111111001,111011101000100110101001110100101100001,1916,1916
111111101110010011000010001011010110000,100010111000101011110011001001001010111,1916,1916
111011111101000110101100100100001100010,110010110000101111010100110001011111000,1916,1916
111111011101101000100101110000010100100,110101000111001111010001001111010011000,1920,1920
101010111100110110011101101000000000111,110001110110001101011100010110110100010,1918,1918
111111110010110001101110000010001010100,111011010011011100001101001110101001000,1916,1916
111100111001011101000101000010010110011,101000011001101101110001101010000101111,1918,1918
111011111010011010100100010001110010001,110011010001000111110010100101100010111,1918,1918
100110110100001101010000100011110011111,101000001110111010101100011001001011101,1918,1918
111111101000100011000000111101010110100,101110010010001111001011001010011001110,1914,1914
100110100111000100100011010001001111111,101100011101110101000101101001111010000,1928,1928
111011101011100111001011110000000100100,101111000001101001101100101011010100011,1914,1914
110110110110001100000101000111100101011,100110111000111011000000110111101010100,1916,1916
101010111011100010100100000100111110101,110110000110011111001011000010111001001,1916,1916
111110111010110000100010011001011010100,100010111000101111011000110000111110100,1914,1914
111110111010110000100010011001011010100,110001111110000010111010110110001101000,1914,1914
100100110000101001011110111110100011100,110011011010101011001000111111000100001,1914,1914
110001001110010010000010111010101111011,110001010011101100101100000110111101001,1918,1918
110001000110101000001101111100111110100,101000101101101111000010011101001110010,1912,1912
101010011111100011110011011000000001011,101000011100111001100100101011011011010,1918,1918
111011111100001010100000110110001101001,101000010101110111001001101001100011101,1914,1914
111011110011001000000011101101000101101,100111010100011110000101100111010011010,1922,1922
100110010010010000111010100001110111111,101010010110101001101110001110000011011,1914,1914
100010110001110001000000111111011011110,101001101110001011010110011000011011010,1916,1916
101011111110101100011101010010011000000,110001001111001100001111010011011001010,1914,1914
111011011010110011111010000010001100001,101010001100110111010000011101001110101,1922,1922
100101111011010010111111010001000100001,101110101011001100101001110001111000001,1920,1920
100001101011001000100010100111010111111,111011011010001101011000111110001001000,1914,1914
111111001111000101001110100000100100101,101000010110110101010001111001100110011,1920,1920
101111010101110110110010011100000100001,110101000011010011110100010011100011011,1914,1914
101000101010000110001110010001101111111,101111010011001001001111001010010111000,1918,1918
100011111001100111110110010100010000101,100010011111010011000010110101001111010,1912,1912
111111110100001101011000011000001101100,101010101011011100100011000111101001001,1914,1914
111111011110100100100010101010011000010,111101010010011100110110000011110011000,1916,1916
110010001000101111111100111010001010010,111001010011001011110100001111010011000,1918,1918
101011100111110010111110000100010100100,111011100010010101111001011001100000110,1918,1918
100100001101010000011100110111011110101,101101000100110111101000011100001101011,1918,1918
111111101010000001101010010011000111100,111100010011010010101011100110110000110,1918,1918
111101011111010010001110010000100110010,101101110110000101011101011000111000001,1916,1916
100111011001111011011010000010101000011,110110101011011100001100101110111000000,1918,1918
